phi1  Phi  phi2
3.138000000000000e+00  8.320000000000001e-01  1.551000000000000e+00
3.141000000000000e+00  8.260000000000000e-01  4.691000000000000e+00
6.255000000000001e+00  7.500000000000000e-01  4.750000000000000e+00
4.704000000000000e+00  1.585000000000000e+00  3.977000000000000e+00
3.115000000000001e+00  2.397000000000000e+00  1.539000000000000e+00
1.000000000000000e-03  2.319000000000000e+00  4.738000000000000e+00
3.107000000000000e+00  2.398000000000000e+00  6.245000000000000e+00
3.118000000000000e+00  2.402000000000001e+00  4.698000000000001e+00
6.281000000000000e+00  2.312000000000000e+00  1.593000000000000e+00
3.169000000000000e+00  8.340000000000000e-01  4.675000000000000e+00
4.699000000000000e+00  1.583000000000000e+00  2.400000000000000e+00
3.104000000000001e+00  2.409000000000000e+00  4.683000000000000e+00
1.564000000000000e+00  1.553000000000000e+00  7.530000000000001e-01
3.148000000000000e+00  8.250000000000000e-01  3.118000000000000e+00
1.560000000000000e+00  1.551000000000000e+00  5.462000000000000e+00
1.558000000000000e+00  1.555000000000000e+00  7.370000000000000e-01
4.700000000000000e+00  1.593000000000000e+00  5.535000000000000e+00
2.600000000000000e-02  2.309000000000000e+00  3.177000000000000e+00
4.695000000000000e+00  1.590000000000000e+00  2.401000000000000e+00
4.704000000000000e+00  1.594000000000000e+00  2.395000000000000e+00
1.500000000000000e-02  2.313000000000000e+00  3.500000000000000e-02
3.112000000000000e+00  2.396000000000000e+00  3.113000000000000e+00
8.000000000000000e-03  2.323000000000000e+00  4.745000000000000e+00
3.099000000000000e+00  2.389000000000000e+00  4.676000000000000e+00
4.704000000000000e+00  1.580000000000000e+00  5.539000000000001e+00
6.249000000000000e+00  7.450000000000001e-01  3.171000000000000e+00
8.999999999999999e-03  2.320000000000000e+00  2.200000000000000e-02
1.563000000000000e+00  1.544000000000000e+00  5.452000000000000e+00
6.280000000000000e+00  2.315000000000000e+00  1.800000000000000e-02
6.271000000000000e+00  7.510000000000000e-01  4.715000000000000e+00
5.000000000000000e-03  2.310000000000000e+00  1.597000000000000e+00
3.157000000000000e+00  8.270000000000000e-01  4.687000000000001e+00
4.707000000000000e+00  1.592000000000000e+00  5.532000000000000e+00
3.110000000000000e+00  2.400000000000000e+00  1.544000000000000e+00
1.566000000000000e+00  1.549000000000000e+00  3.895000000000000e+00
1.400000000000000e-02  2.319000000000000e+00  3.172000000000000e+00
6.254000000000000e+00  7.450000000000001e-01  3.174000000000000e+00
6.252000000000000e+00  7.490000000000000e-01  1.608000000000000e+00
1.400000000000000e-02  2.320000000000000e+00  1.598000000000000e+00
1.000000000000000e-03  2.314000000000000e+00  3.162000000000000e+00
7.000000000000000e-03  2.316000000000000e+00  4.738000000000000e+00
6.255000000000001e+00  7.480000000000000e-01  1.598000000000000e+00
4.708000000000000e+00  1.586000000000000e+00  2.393000000000000e+00
1.800000000000000e-02  2.315000000000000e+00  3.100000000000000e-02
2.000000000000000e-02  2.307000000000000e+00  1.607000000000000e+00
3.120000000000000e+00  2.392000000000000e+00  6.260000000000000e+00
1.800000000000000e-02  2.318000000000000e+00  3.170000000000000e+00
6.234000000000000e+00  7.490000000000000e-01  4.756000000000000e+00
4.707000000000000e+00  1.589000000000000e+00  8.350000000000000e-01
8.999999999999999e-03  2.321000000000000e+00  1.597000000000000e+00
3.113000000000000e+00  2.390000000000000e+00  3.104000000000001e+00
1.628000000000000e+00  1.498000000000000e+00  7.470000000000000e-01
1.620000000000000e+00  1.498000000000000e+00  3.874000000000001e+00
4.761000000000000e+00  1.626000000000000e+00  5.543000000000000e+00
1.625000000000000e+00  1.502000000000000e+00  7.490000000000000e-01
4.763000000000000e+00  1.641000000000000e+00  5.534000000000000e+00
1.150000000000000e-01  2.315000000000000e+00  4.821000000000000e+00
3.112000000000000e+00  2.391000000000000e+00  3.031000000000000e+00
4.764000000000000e+00  1.639000000000000e+00  5.534000000000000e+00
3.104000000000001e+00  2.399000000000000e+00  6.167000000000000e+00
6.253000000000000e+00  7.460000000000001e-01  1.080000000000000e-01
3.257000000000000e+00  8.340000000000000e-01  1.469000000000000e+00
1.260000000000000e-01  2.313000000000000e+00  1.090000000000000e-01
6.251000000000000e+00  7.510000000000000e-01  1.080000000000000e-01
6.262000000000000e+00  7.390000000000000e-01  1.100000000000000e-01
1.250000000000000e-01  2.308000000000000e+00  4.820000000000000e+00
6.256000000000000e+00  7.570000000000000e-01  4.818000000000000e+00
1.614000000000000e+00  1.501000000000000e+00  7.390000000000000e-01
1.621000000000000e+00  1.499000000000000e+00  7.380000000000001e-01
3.122000000000000e+00  2.397000000000000e+00  3.044000000000000e+00
6.257000000000000e+00  7.520000000000000e-01  1.140000000000000e-01
1.320000000000000e-01  2.315000000000000e+00  1.676000000000000e+00
4.761000000000000e+00  1.641000000000000e+00  8.260000000000000e-01
4.763000000000000e+00  1.644000000000000e+00  5.534000000000000e+00
6.267000000000000e+00  7.440000000000000e-01  4.815000000000001e+00
3.112000000000000e+00  2.392000000000000e+00  3.033000000000000e+00
4.765000000000000e+00  1.637000000000000e+00  3.961000000000000e+00
4.760000000000000e+00  1.645000000000000e+00  8.300000000000000e-01
3.119000000000000e+00  2.393000000000000e+00  6.180000000000001e+00
1.627000000000000e+00  1.503000000000000e+00  2.312000000000000e+00
1.621000000000000e+00  1.493000000000000e+00  2.313000000000000e+00
6.240000000000000e+00  7.500000000000000e-01  4.828000000000000e+00
3.245000000000000e+00  8.340000000000000e-01  3.056000000000000e+00
1.170000000000000e-01  2.316000000000000e+00  1.669000000000000e+00
4.764000000000000e+00  1.644000000000000e+00  5.541000000000000e+00
3.270000000000000e+00  8.350000000000000e-01  4.608000000000000e+00
3.261000000000000e+00  8.260000000000000e-01  6.191000000000001e+00
1.605000000000000e+00  1.498000000000000e+00  3.885000000000000e+00
3.271000000000000e+00  8.240000000000001e-01  1.470000000000000e+00
3.099000000000000e+00  2.407000000000000e+00  3.023000000000000e+00
1.160000000000000e-01  2.309000000000000e+00  9.600000000000000e-02
1.150000000000000e-01  2.299000000000000e+00  3.250000000000000e+00
4.766000000000000e+00  1.643000000000000e+00  3.966000000000001e+00
1.617000000000000e+00  1.501000000000000e+00  3.883000000000000e+00
1.622000000000000e+00  1.495000000000000e+00  5.456000000000000e+00
3.259000000000000e+00  8.210000000000000e-01  6.182000000000000e+00
6.252000000000000e+00  7.410000000000000e-01  3.246000000000000e+00
3.253000000000001e+00  8.260000000000000e-01  4.616000000000000e+00
3.110000000000000e+00  2.386000000000000e+00  1.465000000000000e+00
3.105000000000000e+00  2.393000000000000e+00  6.157000000000000e+00
6.248000000000000e+00  7.530000000000001e-01  1.682000000000000e+00
4.765000000000000e+00  1.643000000000000e+00  2.404000000000000e+00
3.128000000000000e+00  2.395000000000000e+00  6.179000000000000e+00
4.762000000000000e+00  1.643000000000000e+00  3.962000000000001e+00
1.621000000000000e+00  1.506000000000000e+00  5.459000000000000e+00
1.120000000000000e-01  2.302000000000000e+00  4.813000000000000e+00
3.261000000000000e+00  8.310000000000001e-01  4.609000000000001e+00
1.629000000000000e+00  1.505000000000000e+00  2.311000000000000e+00
3.252000000000000e+00  8.139999999999999e-01  6.192000000000000e+00
6.258000000000001e+00  7.450000000000001e-01  4.818000000000000e+00
6.258000000000001e+00  7.500000000000000e-01  4.826000000000001e+00
3.107000000000000e+00  2.399000000000000e+00  3.031000000000000e+00
1.620000000000000e+00  1.505000000000000e+00  2.321000000000000e+00
3.260000000000000e+00  8.340000000000000e-01  6.184000000000000e+00
4.762000000000000e+00  1.648000000000000e+00  2.403000000000000e+00
4.764000000000000e+00  1.643000000000000e+00  8.230000000000000e-01
6.247000000000000e+00  7.390000000000000e-01  1.678000000000000e+00
1.240000000000000e-01  2.323000000000000e+00  4.810000000000000e+00
3.263000000000000e+00  8.330000000000000e-01  1.473000000000000e+00
1.260000000000000e-01  2.311000000000000e+00  4.816000000000000e+00
4.767000000000000e+00  1.646000000000000e+00  8.320000000000001e-01
4.762000000000000e+00  1.642000000000000e+00  3.959000000000001e+00
1.616000000000000e+00  1.499000000000000e+00  5.461000000000000e+00
3.263000000000000e+00  8.270000000000000e-01  6.190000000000000e+00
6.270000000000000e+00  7.400000000000000e-01  1.720000000000000e-01
2.160000000000000e-01  2.307000000000000e+00  3.305000000000000e+00
1.685000000000000e+00  1.456000000000000e+00  3.877000000000000e+00
4.813000000000000e+00  1.693000000000000e+00  8.310000000000001e-01
3.359000000000000e+00  8.410000000000000e-01  2.984000000000000e+00
1.676000000000000e+00  1.437000000000000e+00  2.318000000000000e+00
2.220000000000000e-01  2.296000000000000e+00  1.690000000000000e-01
6.251000000000000e+00  7.480000000000000e-01  3.333000000000000e+00
2.250000000000000e-01  2.303000000000000e+00  4.893000000000001e+00
4.816000000000000e+00  1.699000000000000e+00  8.460000000000000e-01
1.477000000000000e+00  1.727000000000000e+00  3.870000000000001e+00
4.617000000000001e+00  1.405000000000000e+00  2.413000000000000e+00
9.300000000000000e-02  7.460000000000001e-01  6.036000000000000e+00
3.226000000000000e+00  2.397000000000000e+00  2.490000000000000e-01
4.678000000000000e+00  1.454000000000000e+00  2.403000000000000e+00
3.007000000000000e+00  8.400000000000001e-01  3.293000000000000e+00
4.679000000000000e+00  1.465000000000000e+00  2.397000000000000e+00
3.230000000000000e+00  2.392000000000000e+00  1.732000000000000e+00
3.217000000000000e+00  2.398000000000000e+00  1.510000000000000e-01
3.004000000000000e+00  8.350000000000000e-01  3.294000000000000e+00
4.673000000000001e+00  1.454000000000000e+00  8.300000000000000e-01
3.017000000000000e+00  8.310000000000001e-01  1.715000000000000e+00
4.668000000000000e+00  1.465000000000000e+00  5.539000000000001e+00
1.534000000000000e+00  1.678000000000000e+00  7.310000000000000e-01
1.537000000000000e+00  1.681000000000000e+00  2.311000000000000e+00
6.146000000000000e+00  2.307000000000000e+00  2.997000000000000e+00
3.229000000000000e+00  2.401000000000000e+00  3.311000000000000e+00
1.532000000000000e+00  1.681000000000000e+00  5.447000000000000e+00
3.011000000000000e+00  8.330000000000000e-01  4.859000000000000e+00
4.669000000000000e+00  1.459000000000000e+00  3.974000000000000e+00
9.000000000000000e-02  7.560000000000000e-01  6.114000000000000e+00
8.799999999999999e-02  7.450000000000001e-01  2.978000000000000e+00
3.232000000000001e+00  2.395000000000000e+00  1.660000000000000e-01
1.540000000000000e+00  1.686000000000000e+00  2.309000000000000e+00
8.000000000000000e-02  7.460000000000001e-01  2.987000000000001e+00
9.000000000000000e-02  7.430000000000000e-01  2.972000000000000e+00
3.000000000000000e+00  8.390000000000001e-01  3.303000000000000e+00
3.008000000000000e+00  8.370000000000000e-01  4.868000000000001e+00
1.532000000000000e+00  1.684000000000000e+00  2.305000000000000e+00
4.667000000000000e+00  1.459000000000000e+00  3.966000000000001e+00
4.684000000000001e+00  1.461000000000000e+00  5.549000000000000e+00
6.148000000000000e+00  2.303000000000000e+00  6.135000000000000e+00
4.680000000000000e+00  1.465000000000000e+00  5.539000000000001e+00
3.239000000000000e+00  2.392000000000000e+00  1.630000000000000e-01
6.144000000000000e+00  2.308000000000000e+00  1.412000000000000e+00
3.000000000000000e+00  8.280000000000000e-01  1.721000000000000e+00
6.157000000000000e+00  2.307000000000000e+00  4.573000000000000e+00
3.234000000000000e+00  2.401000000000000e+00  3.312000000000000e+00
1.538000000000000e+00  1.680000000000000e+00  2.308000000000000e+00
3.230000000000000e+00  2.399000000000000e+00  1.590000000000000e-01
1.536000000000000e+00  1.676000000000000e+00  7.370000000000000e-01
8.599999999999999e-02  7.380000000000001e-01  1.410000000000000e+00
6.153000000000000e+00  2.297000000000000e+00  1.428000000000000e+00
2.994000000000001e+00  8.320000000000001e-01  1.580000000000000e-01
1.536000000000000e+00  1.676000000000000e+00  5.445000000000000e+00
8.799999999999999e-02  7.530000000000001e-01  1.486000000000000e+00
8.699999999999999e-02  7.450000000000001e-01  3.059000000000000e+00
3.131000000000000e+00  8.220000000000000e-01  7.000000000000001e-02
1.594000000000000e+00  1.623000000000000e+00  7.430000000000000e-01
6.259000000000000e+00  2.310000000000000e+00  3.074000000000000e+00
1.595000000000000e+00  1.629000000000000e+00  5.453000000000001e+00
4.734000000000001e+00  1.517000000000000e+00  8.310000000000001e-01
3.108000000000001e+00  8.380000000000000e-01  1.654000000000000e+00
1.596000000000000e+00  1.630000000000000e+00  2.318000000000000e+00
3.215000000000000e+00  2.395000000000000e+00  3.219000000000000e+00
1.591000000000000e+00  1.624000000000000e+00  7.480000000000000e-01
4.734000000000001e+00  1.508000000000000e+00  2.391000000000000e+00
9.500000000000000e-02  7.430000000000000e-01  3.047000000000000e+00
8.799999999999999e-02  7.510000000000000e-01  6.195000000000000e+00
1.590000000000000e+00  1.630000000000000e+00  3.888000000000000e+00
6.259000000000000e+00  2.319000000000000e+00  6.207000000000000e+00
8.699999999999999e-02  7.540000000000000e-01  1.478000000000000e+00
8.500000000000001e-02  7.460000000000001e-01  4.621000000000000e+00
4.737000000000001e+00  1.523000000000000e+00  8.179999999999999e-01
6.256000000000000e+00  2.317000000000001e+00  3.063000000000000e+00
1.599000000000000e+00  1.627000000000000e+00  2.322000000000000e+00
1.585000000000000e+00  1.624000000000000e+00  5.459000000000000e+00
6.245000000000000e+00  2.307000000000000e+00  6.200000000000000e+00
3.110000000000000e+00  8.340000000000000e-01  1.654000000000000e+00
9.800000000000002e-02  7.460000000000001e-01  4.619000000000000e+00
3.105000000000000e+00  8.290000000000000e-01  1.651000000000000e+00
3.223000000000000e+00  2.393000000000000e+00  3.222000000000000e+00
8.900000000000000e-02  7.420000000000000e-01  1.484000000000000e+00
3.117000000000000e+00  8.200000000000000e-01  4.786000000000000e+00
9.200000000000000e-02  7.470000000000000e-01  6.189000000000000e+00
9.000000000000000e-02  7.540000000000000e-01  6.199000000000000e+00
6.800000000000000e-02  7.480000000000000e-01  1.502000000000000e+00
4.741000000000000e+00  1.510000000000000e+00  2.391000000000000e+00
3.218000000000000e+00  2.394000000000000e+00  3.221000000000001e+00
3.218000000000000e+00  2.399000000000000e+00  8.100000000000000e-02
6.255000000000001e+00  2.306000000000000e+00  6.203000000000000e+00
8.300000000000000e-02  7.520000000000000e-01  6.204000000000000e+00
6.246000000000000e+00  2.302000000000000e+00  3.055000000000000e+00
8.599999999999999e-02  7.510000000000000e-01  6.202000000000001e+00
8.400000000000001e-02  7.520000000000000e-01  6.189000000000000e+00
1.601000000000000e+00  1.616000000000000e+00  7.450000000000001e-01
4.733000000000000e+00  1.514000000000000e+00  3.974000000000000e+00
3.120000000000000e+00  8.290000000000000e-01  4.787000000000001e+00
3.104000000000001e+00  8.280000000000000e-01  4.800000000000000e+00
6.255000000000001e+00  2.316000000000000e+00  1.505000000000000e+00
3.223000000000000e+00  2.390000000000000e+00  4.799000000000000e+00
4.736000000000000e+00  1.512000000000000e+00  2.387000000000000e+00
6.255000000000001e+00  2.320000000000000e+00  1.492000000000000e+00
1.594000000000000e+00  1.624000000000000e+00  3.882000000000000e+00
6.259000000000000e+00  2.316000000000000e+00  6.219000000000001e+00
1.593000000000000e+00  1.620000000000000e+00  3.887000000000000e+00
7.900000000000000e-02  7.520000000000000e-01  4.634000000000001e+00
3.229000000000000e+00  2.396000000000000e+00  3.231000000000000e+00
3.108000000000001e+00  8.240000000000001e-01  4.798000000000000e+00
3.229000000000000e+00  2.407000000000000e+00  4.803000000000000e+00
1.593000000000000e+00  1.626000000000000e+00  2.314000000000000e+00
3.228000000000001e+00  2.390000000000000e+00  8.300000000000000e-02
3.103000000000000e+00  8.240000000000001e-01  3.220000000000000e+00
3.217000000000000e+00  2.403000000000000e+00  4.788000000000000e+00
3.231000000000000e+00  2.392000000000000e+00  8.500000000000001e-02
8.400000000000001e-02  7.430000000000000e-01  6.200000000000000e+00
3.125000000000000e+00  8.360000000000000e-01  6.300000000000000e-02
4.729000000000000e+00  1.517000000000000e+00  8.160000000000001e-01
9.400000000000000e-02  7.420000000000000e-01  4.616000000000000e+00
3.109000000000000e+00  8.320000000000001e-01  4.795000000000000e+00
8.500000000000001e-02  7.430000000000000e-01  3.049000000000000e+00
9.000000000000000e-02  7.570000000000000e-01  3.052000000000000e+00
3.227000000000000e+00  2.402000000000001e+00  3.228000000000001e+00
7.199999999999999e-02  7.530000000000001e-01  4.641000000000000e+00
3.111000000000001e+00  8.310000000000001e-01  1.647000000000000e+00
3.240000000000000e+00  2.407000000000000e+00  8.000000000000000e-02
3.114000000000000e+00  8.280000000000000e-01  7.900000000000000e-02
1.593000000000000e+00  1.634000000000000e+00  3.885000000000000e+00
3.099000000000000e+00  8.310000000000001e-01  3.232000000000001e+00
8.000000000000000e-02  7.490000000000000e-01  3.055000000000000e+00
3.217000000000000e+00  2.395000000000000e+00  3.222000000000000e+00
3.229000000000000e+00  2.392000000000000e+00  3.234000000000000e+00
6.250000000000000e+00  2.317000000000001e+00  3.061000000000000e+00
6.247000000000000e+00  2.307000000000000e+00  3.054000000000000e+00
3.232000000000001e+00  2.388000000000000e+00  3.225000000000001e+00
6.245000000000000e+00  2.315000000000000e+00  3.050000000000000e+00
4.734000000000001e+00  1.507000000000000e+00  8.230000000000000e-01
6.239000000000000e+00  2.320000000000000e+00  4.634000000000001e+00
1.070000000000000e-01  7.410000000000000e-01  3.034000000000000e+00
4.731000000000000e+00  1.510000000000000e+00  8.270000000000000e-01
3.237000000000000e+00  2.394000000000000e+00  8.699999999999999e-02
3.108000000000001e+00  8.210000000000000e-01  3.226000000000000e+00
9.500000000000000e-02  7.480000000000000e-01  6.190000000000000e+00
4.739000000000000e+00  1.511000000000000e+00  8.220000000000000e-01
3.222000000000000e+00  2.404000000000000e+00  1.660000000000000e+00
9.300000000000000e-02  7.490000000000000e-01  4.613000000000000e+00
3.124000000000000e+00  8.260000000000000e-01  4.776000000000001e+00
1.595000000000000e+00  1.632000000000000e+00  5.454000000000000e+00
4.737000000000001e+00  1.509000000000000e+00  3.971000000000000e+00
6.263000000000000e+00  2.318000000000000e+00  1.498000000000000e+00
4.730000000000000e+00  1.508000000000000e+00  2.400000000000000e+00
6.257000000000000e+00  2.316000000000000e+00  6.208000000000001e+00
4.739000000000000e+00  1.524000000000000e+00  5.534000000000000e+00
3.102000000000000e+00  8.350000000000000e-01  1.658000000000000e+00
1.584000000000000e+00  1.622000000000000e+00  7.430000000000000e-01
3.110000000000000e+00  8.260000000000000e-01  4.789000000000000e+00
3.237000000000000e+00  2.396000000000000e+00  1.657000000000000e+00
8.100000000000000e-02  7.450000000000001e-01  1.486000000000000e+00
6.253000000000000e+00  2.312000000000000e+00  3.059000000000000e+00
4.733000000000000e+00  1.501000000000000e+00  5.542000000000001e+00
9.300000000000000e-02  7.570000000000000e-01  4.618000000000000e+00
3.117000000000000e+00  8.380000000000000e-01  8.100000000000000e-02
4.732000000000000e+00  1.518000000000000e+00  8.340000000000000e-01
1.594000000000000e+00  1.631000000000000e+00  2.316000000000000e+00
1.643000000000000e+00  1.575000000000000e+00  3.889000000000000e+00
8.500000000000001e-02  2.322000000000000e+00  1.573000000000000e+00
3.219000000000000e+00  2.391000000000000e+00  1.568000000000000e+00
3.218000000000000e+00  2.397000000000000e+00  1.576000000000000e+00
1.657000000000000e+00  1.570000000000000e+00  5.465000000000000e+00
1.642000000000000e+00  1.577000000000000e+00  3.890000000000000e+00
3.228000000000001e+00  2.387000000000000e+00  3.145000000000000e+00
3.246000000000000e+00  2.396000000000000e+00  4.741000000000000e+00
4.790000000000001e+00  1.563000000000000e+00  3.966000000000001e+00
3.222000000000000e+00  8.200000000000000e-01  3.138000000000000e+00
4.797000000000000e+00  1.569000000000000e+00  8.210000000000000e-01
3.218000000000000e+00  8.210000000000000e-01  4.717000000000000e+00
3.216000000000000e+00  8.230000000000000e-01  1.577000000000000e+00
3.244000000000000e+00  2.394000000000000e+00  2.300000000000000e-02
6.900000000000001e-02  2.311000000000000e+00  3.132000000000000e+00
3.218000000000000e+00  8.270000000000000e-01  3.141000000000000e+00
6.700000000000000e-02  2.313000000000000e+00  6.272000000000001e+00
3.222000000000000e+00  8.260000000000000e-01  4.722000000000000e+00
3.221000000000001e+00  8.230000000000000e-01  3.145000000000000e+00
4.801000000000001e+00  1.563000000000000e+00  3.967000000000000e+00
9.700000000000002e-02  7.490000000000000e-01  4.699000000000000e+00
1.648000000000000e+00  1.576000000000000e+00  7.630000000000000e-01
8.100000000000000e-02  7.520000000000000e-01  1.566000000000000e+00
1.653000000000000e+00  1.580000000000000e+00  7.610000000000001e-01
1.656000000000000e+00  1.568000000000000e+00  3.889000000000000e+00
3.224000000000000e+00  8.230000000000000e-01  8.999999999999999e-03
3.224000000000000e+00  2.397000000000000e+00  1.572000000000000e+00
7.500000000000000e-02  7.590000000000000e-01  1.573000000000000e+00
8.799999999999999e-02  2.311000000000000e+00  1.580000000000000e+00
1.649000000000000e+00  1.577000000000000e+00  5.464000000000001e+00
8.900000000000000e-02  2.314000000000000e+00  4.716000000000000e+00
9.000000000000000e-02  7.510000000000000e-01  4.707000000000000e+00
9.100000000000000e-02  7.460000000000001e-01  3.125000000000000e+00
3.227000000000000e+00  2.400000000000000e+00  4.727000000000000e+00
3.208000000000000e+00  8.179999999999999e-01  1.574000000000000e+00
1.649000000000000e+00  1.568000000000000e+00  5.462000000000000e+00
3.216000000000000e+00  8.220000000000000e-01  1.583000000000000e+00
7.800000000000000e-02  7.450000000000001e-01  4.716000000000000e+00
4.795000000000000e+00  1.564000000000000e+00  2.395000000000000e+00
3.225000000000001e+00  2.405000000000000e+00  1.568000000000000e+00
3.227000000000000e+00  8.230000000000000e-01  3.140000000000000e+00
8.699999999999999e-02  7.450000000000001e-01  6.265000000000000e+00
3.213000000000000e+00  8.290000000000000e-01  4.722000000000000e+00
1.642000000000000e+00  1.583000000000000e+00  2.317000000000001e+00
3.222000000000000e+00  8.250000000000000e-01  3.142000000000000e+00
3.243000000000000e+00  2.384000000000000e+00  1.588000000000000e+00
3.213000000000000e+00  8.250000000000000e-01  1.577000000000000e+00
4.791000000000000e+00  1.570000000000000e+00  8.210000000000000e-01
4.794000000000000e+00  1.571000000000000e+00  5.544000000000000e+00
6.400000000000000e-02  2.318000000000000e+00  6.272000000000001e+00
3.215000000000000e+00  8.210000000000000e-01  4.719000000000000e+00
4.795000000000000e+00  1.557000000000000e+00  3.967000000000000e+00
4.797000000000000e+00  1.562000000000000e+00  8.169999999999999e-01
6.400000000000000e-02  2.318000000000000e+00  3.128000000000000e+00
7.900000000000000e-02  2.318000000000000e+00  4.715000000000000e+00
3.203000000000000e+00  8.139999999999999e-01  4.733000000000000e+00
4.803000000000000e+00  1.558000000000000e+00  5.537000000000000e+00
8.599999999999999e-02  7.410000000000000e-01  3.126000000000000e+00
1.648000000000000e+00  1.569000000000000e+00  3.886000000000000e+00
7.900000000000000e-02  2.315000000000000e+00  4.713000000000000e+00
7.199999999999999e-02  2.310000000000000e+00  3.127000000000000e+00
8.799999999999999e-02  7.440000000000000e-01  1.561000000000000e+00
3.216000000000000e+00  8.380000000000000e-01  4.716000000000000e+00
3.241000000000000e+00  2.392000000000000e+00  1.600000000000000e-02
3.232000000000001e+00  2.393000000000000e+00  4.726000000000001e+00
6.800000000000000e-02  2.312000000000000e+00  1.560000000000000e+00
3.238000000000000e+00  2.397000000000000e+00  1.700000000000000e-02
1.649000000000000e+00  1.574000000000000e+00  7.480000000000000e-01
8.000000000000000e-02  2.317000000000001e+00  6.282000000000000e+00
1.646000000000000e+00  1.574000000000000e+00  2.311000000000000e+00
4.797000000000000e+00  1.565000000000000e+00  2.394000000000000e+00
7.400000000000000e-02  2.321000000000000e+00  3.130000000000000e+00
1.657000000000000e+00  1.577000000000000e+00  3.887000000000000e+00
3.223000000000000e+00  8.240000000000001e-01  4.708000000000000e+00
1.645000000000000e+00  1.582000000000000e+00  5.467000000000000e+00
4.785000000000000e+00  1.562000000000000e+00  8.179999999999999e-01
3.229000000000000e+00  2.398000000000000e+00  4.718000000000000e+00
1.652000000000000e+00  1.583000000000000e+00  2.318000000000000e+00
3.221000000000001e+00  2.402000000000001e+00  4.715000000000000e+00
1.651000000000000e+00  1.583000000000000e+00  3.884000000000000e+00
3.223000000000000e+00  2.393000000000000e+00  1.100000000000000e-02
6.900000000000001e-02  2.319000000000000e+00  6.270000000000000e+00
3.230000000000000e+00  2.390000000000000e+00  5.000000000000000e-03
3.328000000000000e+00  8.270000000000000e-01  1.503000000000000e+00
1.709000000000000e+00  1.524000000000000e+00  3.884000000000000e+00
9.600000000000000e-02  7.440000000000000e-01  5.900000000000000e-02
1.830000000000000e-01  2.311000000000000e+00  4.780000000000000e+00
3.328000000000000e+00  8.310000000000001e-01  3.080000000000000e+00
9.300000000000000e-02  7.390000000000000e-01  6.200000000000000e-02
3.329000000000000e+00  8.260000000000000e-01  6.211000000000000e+00
3.323000000000000e+00  8.260000000000000e-01  6.219000000000001e+00
1.770000000000000e-01  2.314000000000000e+00  1.633000000000000e+00
1.699000000000000e+00  1.520000000000000e+00  7.420000000000000e-01
1.700000000000000e-01  2.312000000000000e+00  1.622000000000000e+00
3.224000000000000e+00  2.391000000000000e+00  4.637000000000000e+00
9.200000000000000e-02  7.570000000000000e-01  1.634000000000000e+00
1.870000000000000e-01  2.316000000000000e+00  1.642000000000000e+00
1.707000000000000e+00  1.517000000000000e+00  5.457000000000000e+00
1.820000000000000e-01  2.317000000000001e+00  1.631000000000000e+00
9.100000000000000e-02  7.380000000000001e-01  6.000000000000000e-02
1.840000000000000e-01  2.319000000000000e+00  1.631000000000000e+00
2.980000000000000e+00  8.700000000000001e-01  2.450000000000000e-01
1.560000000000000e+00  1.754000000000000e+00  2.295000000000000e+00
3.344000000000000e+00  2.406000000000000e+00  3.425000000000000e+00
1.970000000000000e-01  7.450000000000001e-01  4.448000000000000e+00
3.069000000000000e+00  8.410000000000000e-01  1.756000000000000e+00
3.073000000000000e+00  8.470000000000001e-01  4.894000000000000e+00
1.622000000000000e+00  1.702000000000000e+00  2.308000000000000e+00
3.327000000000000e+00  2.397000000000000e+00  1.758000000000000e+00
6.216000000000001e+00  2.300000000000000e+00  2.970000000000000e+00
4.768000000000000e+00  1.438000000000000e+00  5.554000000000000e+00
3.064000000000000e+00  8.370000000000000e-01  3.330000000000000e+00
6.216000000000001e+00  2.297000000000000e+00  2.962000000000000e+00
1.910000000000000e-01  7.440000000000000e-01  6.083000000000000e+00
6.212000000000000e+00  2.290000000000000e+00  6.103000000000000e+00
1.624000000000000e+00  1.716000000000000e+00  2.298000000000000e+00
3.343000000000000e+00  2.387000000000000e+00  3.338000000000001e+00
3.340000000000000e+00  2.396000000000000e+00  1.769000000000000e+00
6.220000000000000e+00  2.300000000000000e+00  2.961000000000000e+00
1.623000000000000e+00  1.709000000000000e+00  3.876000000000000e+00
4.769000000000000e+00  1.430000000000000e+00  8.350000000000000e-01
3.350000000000000e+00  2.398000000000000e+00  4.922000000000000e+00
3.062000000000000e+00  8.450000000000000e-01  1.759000000000000e+00
4.200000000000000e-02  2.307000000000000e+00  1.467000000000000e+00
4.824000000000000e+00  1.481000000000000e+00  8.240000000000001e-01
3.336000000000000e+00  2.396000000000000e+00  1.687000000000000e+00
3.171000000000000e+00  8.270000000000000e-01  1.685000000000000e+00
4.823000000000000e+00  1.489000000000000e+00  3.965000000000000e+00
3.344000000000000e+00  2.402000000000001e+00  1.705000000000000e+00
1.681000000000000e+00  1.658000000000000e+00  7.350000000000000e-01
4.823000000000000e+00  1.483000000000000e+00  8.370000000000000e-01
2.800000000000000e-02  2.309000000000000e+00  4.595000000000001e+00
3.348000000000000e+00  2.390000000000000e+00  1.691000000000000e+00
3.170000000000000e+00  8.230000000000000e-01  3.253000000000001e+00
4.818000000000000e+00  1.490000000000000e+00  3.966000000000001e+00
